ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
22,Houston,U.S. Men's Clay Court Championships,03/04/2024,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Shapovalov D.,51,121,990,510,6,2,7,5,,,,,,,2,0,Completed,2.2,1.67,2.28,1.69,2.28,1.73,2.17,1.66
22,Houston,U.S. Men's Clay Court Championships,03/04/2024,ATP250,Outdoor,Clay,1st Round,3,Thompson J.,Wu Y.,33,298,1195,185,6,4,6,4,,,,,,,2,0,Completed,1.73,2.1,1.88,1.97,1.88,2.17,1.78,2
22,Houston,U.S. Men's Clay Court Championships,03/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Darderi L.,Cerundolo F.,72,23,781,1715,6,4,2,6,7,6,,,,,2,1,Completed,2.5,1.53,2.49,1.61,2.51,1.61,2.44,1.54
22,Houston,U.S. Men's Clay Court Championships,03/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Nakashima B.,Hijikata R.,92,80,655,723,6,1,6,4,,,,,,,2,0,Completed,1.33,3.4,1.33,3.64,1.35,3.64,1.32,3.35
22,Houston,U.S. Men's Clay Court Championships,04/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Shelton B.,Bergs Z.,16,111,2260,545,3,6,6,4,6,3,,,,,2,1,Completed,1.4,3,1.46,2.96,1.48,3,1.44,2.77
22,Houston,U.S. Men's Clay Court Championships,04/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Giron M.,Wolf J.J.,51,96,990,625,6,4,6,3,,,,,,,2,0,Completed,1.36,3.2,1.35,3.49,1.4,3.49,1.37,3.03
22,Houston,U.S. Men's Clay Court Championships,04/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Mmoh M.,Purcell M.,123,79,507,726,6,2,7,5,,,,,,,2,0,Completed,1.67,2.2,1.7,2.29,1.73,2.29,1.66,2.19
22,Houston,U.S. Men's Clay Court Championships,04/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Galan D.E.,30,83,1310,711,6,4,6,4,,,,,,,2,0,Completed,1.3,3.5,1.32,3.71,1.33,3.71,1.3,3.43
22,Houston,U.S. Men's Clay Court Championships,05/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Duckworth J.,21,105,1770,565,6,2,6,7,7,5,,,,,2,1,Completed,1.25,4,1.27,4.22,1.27,4.25,1.24,3.96
22,Houston,U.S. Men's Clay Court Championships,05/04/2024,ATP250,Outdoor,Clay,2nd Round,3,Thompson J.,Kovacevic A.,33,98,1195,613,4,6,7,6,7,6,,,,,2,1,Completed,1.57,2.38,1.63,2.45,1.65,2.45,1.6,2.31
22,Houston,U.S. Men's Clay Court Championships,05/04/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Mmoh M.,30,123,1310,507,6,3,0,1,,,,,,,1,0,Retired,1.36,3.2,1.35,3.5,1.4,3.5,1.34,3.19
22,Houston,U.S. Men's Clay Court Championships,05/04/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Shelton B.,Nakashima B.,16,92,2260,655,7,5,7,6,,,,,,,2,0,Completed,1.8,2,1.83,2.1,1.83,2.15,1.76,2.04
22,Houston,U.S. Men's Clay Court Championships,05/04/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Darderi L.,Giron M.,72,51,781,990,6,0,6,4,,,,,,,2,0,Completed,2,1.8,2.15,1.79,2.15,1.8,2.03,1.76
22,Houston,U.S. Men's Clay Court Championships,06/04/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Thompson J.,21,33,1770,1195,7,6,6,4,,,,,,,2,0,Completed,1.44,2.75,1.46,2.95,1.47,2.95,1.44,2.76
22,Houston,U.S. Men's Clay Court Championships,06/04/2024,ATP250,Outdoor,Clay,Semifinals,3,Shelton B.,Etcheverry T.,16,30,2260,1310,6,7,6,4,6,4,,,,,2,1,Completed,2.1,1.73,2.34,1.68,2.34,1.75,2.16,1.68
22,Houston,U.S. Men's Clay Court Championships,06/04/2024,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Darderi L.,21,72,1770,781,6,2,7,6,,,,,,,2,0,Completed,1.91,1.91,2,1.91,2,1.99,1.91,1.87
22,Houston,U.S. Men's Clay Court Championships,07/04/2024,ATP250,Outdoor,Clay,The Final,3,Shelton B.,Tiafoe F.,16,21,2260,1770,7,5,4,6,6,3,,,,,2,1,Completed,1.8,2,1.85,2.07,1.91,2.1,1.8,2
